        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       274              43.077             0.00000            16.82091          -405.24348          -388.42256                   -
       275              42.489             0.00000            16.59130          -405.06749          -388.47618                  56
       276              41.458             0.00000            16.18870          -404.70319          -388.51449                   -
       277              40.198             0.00000            15.69680          -404.22669          -388.52989                   -
       278              39.374             0.00000            15.37492          -403.91311          -388.53819                   -
       279              39.534             0.00000            15.43730          -403.99934          -388.56205                   -
       280              40.443             0.00000            15.79232          -404.39426          -388.60194                  57
       281              41.240             0.00000            16.10359          -404.73903          -388.63544                   -
       282              41.354             0.00000            16.14820          -404.79760          -388.64940                   -
       283              41.057             0.00000            16.03205          -404.69414          -388.66208                   -
       284              40.915             0.00000            15.97677          -404.67883          -388.70206                   -
       285              40.879             0.00000            15.96282          -404.73222          -388.76940                  58
       286              40.292             0.00000            15.73352          -404.56587          -388.83235                   -
       287              38.904             0.00000            15.19147          -404.05947          -388.86799                   -
       288              37.537             0.00000            14.65757          -403.55201          -388.89444                   -
       289              37.367             0.00000            14.59124          -403.54114          -388.94990                   -
       290              38.590             0.00000            15.06895          -404.11202          -389.04307                  59
       291              40.137             0.00000            15.67290          -404.81240          -389.13950                   -
       292              40.853             0.00000            15.95234          -405.15538          -389.20305                   -
       293              40.713             0.00000            15.89776          -405.13671          -389.23895                   -
       294              40.603             0.00000            15.85488          -405.13763          -389.28275                   -
       295              41.042             0.00000            16.02631          -405.37666          -389.35035                  60
       296              41.549             0.00000            16.22436          -405.63971          -389.41535                   -
       297              41.439             0.00000            16.18119          -405.62414          -389.44295                   -
       298              40.921             0.00000            15.97897          -405.41410          -389.43513                   -
       299              41.003             0.00000            16.01121          -405.43923          -389.42802                   -
       300              42.281             0.00000            16.51034          -405.95665          -389.44631                  61
       301              44.154             0.00000            17.24157          -406.71614          -389.47457                   -
       302              45.434             0.00000            17.74142          -407.22184          -389.48043                   -
       303              45.562             0.00000            17.79136          -407.24778          -389.45642                   -
       304              44.970             0.00000            17.56035          -406.98676          -389.42641                   -
       305              44.333             0.00000            17.31148          -406.72417          -389.41269                  62
       306              43.791             0.00000            17.09965          -406.50962          -389.40997                   -
       307              43.070             0.00000            16.81817          -406.21600          -389.39783                   -
       308              42.130             0.00000            16.45128          -405.82130          -389.37002                   -
       309              41.368             0.00000            16.15350          -405.49379          -389.34029                   -
